,strategy_code,trade nr.,expiration,entry_date,entry_underlying,entry_vix,strikes,iv_legs,entry_price,exit_date,DIT,DTE,pnl,max risk,position size,percentage,exit
1164,CPE,16,2009-04-18,2009-02-02,449.86,45.30,450/420/380,0.47/0.50/0.55,1.00,2009-02-20,18,57,4950,-99000,90,5.00%,le
1165,CPE,17,2009-06-20,2009-04-06,446.33,41.44,450/420/380,0.49/0.51/0.53,0.75,2009-05-06,30,45,8370,-99975,93,8.37%,ew
1166,CPE,18,2009-07-18,2009-05-04,502.15,34.81,500/470/430,0.41/0.43/0.46,1.05,2009-06-15,42,33,18899,-99450,90,19.00%,tp
1167,CPE,19,2010-07-17,2010-05-06,675.31,36.78,680/650/610,0.32/0.35/0.38,1.00,2010-05-25,19,53,-899,-98999,90,-0.91%,le
1168,CPE,20,2010-08-21,2010-06-07,619.79,36.80,620/590/550,0.41/0.43/0.47,0.05,2010-07-07,30,45,21284,-99494,99,21.39%,tp
1169,CPE,21,2010-09-18,2010-07-06,591.22,30.41,590/560/520,0.38/0.40/0.44,0.90,2010-08-10,35,39,227,-99189,91,0.23%,ue
1170,CPE,22,2010-10-16,2010-08-06,650.61,21.91,650/620/580,0.30/0.33/0.36,1.00,2010-08-23,17,54,3149,-99000,90,3.18%,le
1171,CPE,23,2010-11-20,2010-09-08,633.56,23.35,630/600/560,0.31/0.33/0.36,1.00,2010-10-12,34,39,-675,-99000,90,-0.68%,ue
1172,CPE,24,2010-12-18,2010-10-04,669.10,23.85,670/640/600,0.31/0.33/0.37,1.00,2010-11-05,32,43,450,-99000,90,0.45%,ew
1173,CPE,25,2011-03-19,2011-01-04,786.05,17.52,790/760/720,0.25/0.27/0.30,1.10,2011-02-11,38,36,5625,-99900,90,5.63%,ue
1174,CPE,26,2011-04-16,2011-01-31,781.37,19.66,780/750/710,0.25/0.27/0.30,1.00,2011-03-08,36,39,2250,-99000,90,2.27%,ue
1175,CPE,27,2011-05-21,2011-03-07,815.02,20.49,820/790/750,0.26/0.28/0.30,0.70,2011-04-13,37,38,19994,-99510,93,20.09%,tp
1176,CPE,28,2011-06-18,2011-04-04,848.88,17.71,850/820/780,0.22/0.24/0.27,1.00,2011-05-09,35,40,19800,-99000,90,20.00%,tp
1177,CPE,29,2011-07-16,2011-05-02,854.28,16.11,850/820/780,0.23/0.25/0.27,0.30,2011-05-18,16,59,20855,-99910,97,20.87%,tp
1178,CPE,30,2011-10-22,2011-08-08,667.42,44.59,670/640/600,0.40/0.43/0.46,0.00,2011-09-14,37,38,5940,-99000,99,6.00%,ue
1179,CPE,31,2011-11-19,2011-09-06,675.68,37.86,680/650/610,0.40/0.43/0.46,-0.65,2011-10-03,27,47,-7949,-99109,106,-8.02%,le
1180,CPE,32,2011-12-17,2011-10-03,615.75,44.30,620/590/550,0.50/0.52/0.55,-1.00,2011-10-27,24,51,14152,-99900,111,14.17%,ew
1181,CPE,33,2012-01-21,2011-11-07,744.44,30.17,740/710/670,0.37/0.39/0.43,0.05,2011-11-22,15,60,-3465,-99495,99,-3.48%,le
1182,CPE,34,2012-02-18,2011-12-05,742.76,28.22,740/710/670,0.36/0.38/0.41,-0.10,2012-01-17,43,32,17675,-99990,101,17.68%,tp
1183,CPE,35,2012-03-17,2012-01-03,752.49,22.83,750/720/680,0.31/0.34/0.36,0.30,2012-02-03,31,43,3395,-99910,97,3.40%,ew
1184,CPE,36,2012-04-21,2012-02-07,828.23,17.66,830/800/760,0.24/0.26/0.29,1.00,2012-03-06,28,46,12599,-99000,90,12.73%,le
1185,CPE,37,2012-05-19,2012-03-05,803.05,18.12,800/770/730,0.26/0.28/0.30,0.90,2012-04-18,44,31,16834,-99190,91,16.97%,tp
1186,CPE,38,2012-06-16,2012-04-04,820.73,16.38,820/790/750,0.24/0.26/0.28,1.05,2012-05-07,33,40,19350,-99450,90,19.46%,tp
1187,CPE,39,2012-07-21,2012-05-07,794.25,18.92,790/760/720,0.25/0.26/0.29,1.10,2012-05-18,11,64,-6300,-99900,90,-6.31%,le
1188,CPE,40,2012-08-18,2012-06-04,734.62,26.07,730/700/660,0.31/0.33/0.36,0.45,2012-07-03,29,46,950,-99275,95,0.96%,ew
1189,CPE,41,2013-08-17,2013-06-03,987.22,16.43,990/960/920,0.20/0.21/0.23,0.95,2013-07-10,37,38,8417,-99645,91,8.45%,ue
1190,CPE,42,2013-11-16,2013-09-03,1015.79,16.72,1020/990/950,0.20/0.22/0.24,1.00,2013-10-08,35,39,3600,-99000,90,3.64%,ue
1191,CPE,43,2013-12-21,2013-10-07,1067.02,18.89,1070/1040/1000,0.20/0.22/0.24,0.80,2013-11-12,36,39,12420,-99360,92,12.50%,ue
1192,CPE,44,2014-04-19,2014-02-03,1093.06,21.13,1090/1060/1020,0.23/0.24/0.26,0.40,2014-03-05,30,45,-480,-99839,96,-0.48%,ew
1193,CPE,45,2014-05-17,2014-03-03,1174.08,16.23,1170/1140/1100,0.19/0.20/0.22,0.80,2014-04-10,38,37,7819,-99359,92,7.87%,le
1194,CPE,46,2014-06-21,2014-04-07,1137.40,15.25,1140/1110/1070,0.21/0.22/0.23,0.45,2014-05-08,31,44,12825,-99275,95,12.92%,le
1195,CPE,47,2014-07-19,2014-05-05,1123.92,13.13,1120/1090/1050,0.20/0.21/0.22,0.60,2014-06-10,36,39,6109,-99640,94,6.13%,ue
1196,CPE,48,2014-08-16,2014-06-02,1127.76,11.69,1130/1100/1060,0.18/0.20/0.21,0.85,2014-07-01,29,46,-460,-99820,92,-0.46%,ew
1197,CPE,49,2014-09-20,2014-07-08,1171.15,12.14,1170/1140/1100,0.18/0.19/0.20,0.95,2014-07-31,23,51,5915,-99644,91,5.94%,le
1198,CPE,50,2014-10-18,2014-08-04,1124.46,14.72,1120/1090/1050,0.20/0.22/0.24,0.20,2014-09-09,36,39,12250,-99959,98,12.25%,ue
1199,CPE,51,2014-11-22,2014-09-08,1171.02,12.67,1170/1140/1100,0.17/0.18/0.20,1.05,2014-09-22,14,61,2700,-99450,90,2.71%,le
1200,CPE,52,2014-12-20,2014-10-06,1096.19,15.26,1100/1070/1030,0.20/0.21/0.23,0.75,2014-10-10,4,71,-7439,-99975,93,-7.44%,le
1201,CPE,53,2015-01-17,2014-11-03,1166.36,14.91,1170/1140/1100,0.19/0.21/0.22,0.60,2014-12-22,49,26,8694,-99639,94,8.73%,ue
1202,CPE,54,2015-02-20,2014-12-08,1167.11,14.10,1170/1140/1100,0.20/0.21/0.23,0.65,2015-01-23,46,28,12555,-99045,93,12.68%,tp
1203,CPE,55,2015-03-20,2015-01-05,1180.63,20.26,1180/1150/1110,0.22/0.24/0.26,0.15,2015-02-12,38,36,11760,-99470,98,11.82%,ue
1204,CPE,56,2015-04-17,2015-02-02,1173.70,19.71,1170/1140/1100,0.22/0.24/0.25,0.15,2015-03-09,35,39,10290,-99470,98,10.34%,ue
1205,CPE,57,2015-05-15,2015-03-03,1232.91,13.88,1230/1200/1160,0.17/0.18/0.20,0.85,2015-04-08,36,37,5519,-99820,92,5.53%,ue
1206,CPE,58,2015-06-19,2015-04-06,1259.33,14.53,1260/1230/1190,0.17/0.19/0.20,0.45,2015-04-30,24,50,9024,-99274,95,9.09%,le
1207,CPE,59,2015-07-17,2015-05-04,1232.86,12.86,1230/1200/1160,0.18/0.19/0.21,0.75,2015-06-10,37,37,3254,-99975,93,3.25%,ue
1208,CPE,60,2015-08-21,2015-06-08,1255.23,15.11,1260/1230/1190,0.16/0.18/0.20,0.60,2015-07-17,39,35,18800,-99640,94,18.87%,tp
1209,CPE,61,2015-09-18,2015-07-06,1243.38,17.64,1240/1210/1170,0.19/0.21/0.22,-0.00,2015-07-28,22,52,19800,-99000,99,20.00%,tp
1210,CPE,62,2015-10-16,2015-08-03,1229.53,12.69,1230/1200/1160,0.16/0.18/0.19,0.95,2015-08-20,17,57,-2730,-99644,91,-2.74%,le
1211,CPE,63,2015-11-20,2015-09-08,1160.47,24.82,1160/1130/1090,0.22/0.24/0.26,-0.45,2015-09-28,20,53,2600,-99320,104,2.62%,le
1212,CPE,64,2015-12-19,2015-10-05,1139.33,19.35,1140/1110/1070,0.21/0.22/0.24,0.30,2015-11-10,36,39,6790,-99909,97,6.80%,ue
1213,CPE,65,2016-01-15,2015-11-02,1184.44,14.00,1180/1150/1110,0.19/0.20/0.22,0.85,2015-12-11,39,35,7360,-99820,92,7.37%,le
1214,CPE,66,2016-02-19,2015-12-07,1159.29,16.53,1160/1130/1090,0.19/0.21/0.23,0.50,2015-12-11,4,70,-3325,-99750,95,-3.33%,le
1215,CPE,67,2016-03-18,2016-01-04,1105.73,21.62,1110/1080/1040,0.21/0.23/0.25,0.25,2016-01-07,3,71,-5334,-99425,97,-5.36%,le
1216,CPE,68,2016-04-15,2016-02-01,1036.00,19.63,1040/1010/970,0.23/0.24/0.26,0.50,2016-02-05,4,70,-9499,-99750,95,-9.52%,le
1217,CPE,69,2016-05-20,2016-03-07,1090.15,17.36,1090/1060/1020,0.20/0.21/0.23,0.60,2016-04-13,37,37,8930,-99640,94,8.96%,ue
1218,CPE,70,2016-06-17,2016-04-04,1107.68,14.21,1110/1080/1040,0.18/0.20/0.21,0.95,2016-05-13,39,35,18199,-99645,91,18.26%,tp
1219,CPE,71,2016-07-15,2016-05-02,1138.55,14.49,1140/1110/1070,0.18/0.20/0.22,0.95,2016-05-17,15,59,454,-99645,91,0.46%,le
1220,CPE,72,2016-08-19,2016-06-06,1176.58,13.58,1180/1150/1110,0.17/0.18/0.20,0.95,2016-06-24,18,56,-5459,-99644,91,-5.48%,le
1221,CPE,73,2016-09-16,2016-07-05,1140.60,15.65,1140/1110/1070,0.20/0.21/0.23,0.70,2016-08-05,31,42,-2092,-99509,93,-2.10%,ew
1222,CPE,74,2016-10-21,2016-08-09,1231.35,11.68,1230/1200/1160,0.16/0.18/0.20,1.05,2016-09-22,44,29,2700,-99450,90,2.71%,ue
1223,CPE,75,2016-11-18,2016-09-06,1251.12,12.15,1250/1220/1180,0.17/0.18/0.20,0.80,2016-10-14,38,35,14720,-99359,92,14.81%,tp
1224,CPE,76,2016-12-16,2016-10-03,1244.20,13.50,1240/1210/1170,0.18/0.19/0.21,0.65,2016-10-27,24,50,6045,-99045,93,6.10%,le
1225,CPE,77,2017-01-20,2016-11-07,1188.47,18.99,1190/1160/1120,0.19/0.21/0.23,0.75,2016-11-23,16,58,-3487,-99975,93,-3.49%,ew
1226,CPE,78,2017-02-17,2016-12-05,1336.35,12.39,1340/1310/1270,0.18/0.19/0.20,0.65,2017-01-10,36,38,6510,-99044,93,6.57%,ue
1227,CPE,79,2017-03-17,2017-01-03,1362.35,13.14,1360/1330/1290,0.19/0.20/0.22,0.35,2017-02-13,41,32,14399,-99360,96,14.49%,ue
1228,CPE,80,2017-04-21,2017-02-06,1366.00,11.27,1370/1340/1300,0.17/0.18/0.19,0.90,2017-03-14,36,38,19109,-99190,91,19.27%,tp
1229,CPE,81,2017-05-19,2017-03-06,1385.70,11.08,1390/1360/1320,0.17/0.18/0.19,0.70,2017-03-21,15,59,1395,-99510,93,1.40%,le
1230,CPE,82,2017-06-16,2017-04-04,1364.40,12.00,1360/1330/1290,0.16/0.17/0.19,1.00,2017-05-10,36,37,6750,-99000,90,6.82%,ue
1231,CPE,83,2017-10-20,2017-08-09,1394.53,11.75,1390/1360/1320,0.16/0.17/0.19,0.85,2017-09-12,34,38,4140,-99819,92,4.15%,ue
1232,CPE,84,2017-11-17,2017-09-05,1399.25,12.80,1400/1370/1330,0.15/0.16/0.18,0.75,2017-10-02,27,46,-2324,-99975,93,-2.32%,ew
1233,CPE,85,2018-04-20,2018-02-05,1506.35,31.80,1510/1480/1440,0.20/0.21/0.23,-0.30,2018-03-12,35,39,6694,-99910,103,6.70%,ue
1234,CPE,86,2018-05-18,2018-03-05,1550.60,18.14,1550/1520/1480,0.16/0.17/0.19,0.35,2018-04-02,28,46,-6719,-99360,96,-6.76%,le
1235,CPE,87,2018-06-15,2018-04-02,1488.45,24.29,1490/1460/1420,0.20/0.21/0.23,-0.15,2018-05-07,35,39,5302,-99485,101,5.33%,ue
1236,CPE,88,2018-07-20,2018-05-07,1580.50,14.77,1580/1550/1510,0.14/0.15/0.16,0.90,2018-06-11,35,39,-6142,-99190,91,-6.19%,ue
1237,CPE,89,2018-09-21,2018-07-09,1703.95,12.64,1700/1670/1630,0.13/0.14/0.16,0.50,2018-07-30,21,53,9024,-99750,95,9.05%,le
1238,CPE,90,2018-10-19,2018-08-06,1682.75,11.26,1680/1650/1610,0.13/0.14/0.15,0.90,2018-09-10,35,39,2274,-99190,91,2.29%,ue
1239,CPE,91,2018-11-16,2018-09-04,1732.00,13.37,1730/1700/1660,0.13/0.14/0.15,0.70,2018-10-01,27,46,6044,-99510,93,6.07%,le
1240,CPE,92,2018-12-21,2018-10-08,1632.55,15.83,1630/1600/1560,0.15/0.17/0.18,0.15,2018-10-10,2,72,-8819,-99470,98,-8.87%,le
1241,CPE,93,2019-01-18,2018-11-05,1545.95,20.16,1550/1520/1480,0.20/0.21/0.23,-0.60,2018-11-14,9,65,-529,-99640,106,-0.53%,le
1242,CPE,94,2019-02-15,2018-12-03,1547.95,16.36,1550/1520/1480,0.17/0.18/0.20,-0.10,2018-12-04,1,73,-11109,-99990,101,-11.11%,le
1243,CPE,95,2019-03-15,2018-12-31,1346.45,26.31,1350/1320/1280,0.24/0.26/0.27,-0.95,2019-01-31,31,43,12650,-99550,110,12.71%,le
1244,CPE,96,2019-05-17,2019-03-04,1575.30,14.68,1580/1550/1510,0.14/0.16/0.17,0.60,2019-03-07,3,71,-7520,-99640,94,-7.55%,le
1245,CPE,97,2019-06-21,2019-04-08,1577.85,13.13,1580/1550/1510,0.15/0.16/0.17,0.45,2019-05-13,35,39,-5225,-99275,95,-5.26%,le
1246,CPE,98,2019-07-19,2019-05-06,1614.98,15.16,1610/1580/1540,0.15/0.16/0.18,0.45,2019-05-13,7,67,-18525,-99275,95,-18.66%,le
1247,CPE,99,2019-08-16,2019-06-03,1469.98,19.35,1470/1440/1400,0.19/0.20/0.21,-0.40,2019-07-08,35,39,8320,-99840,104,8.33%,ue
1248,CPE,100,2019-09-20,2019-07-08,1561.39,13.88,1560/1530/1490,0.15/0.16/0.17,0.35,2019-08-05,28,46,-11520,-99360,96,-11.59%,le
1249,CPE,101,2019-10-18,2019-08-05,1487.41,23.16,1490/1460/1420,0.20/0.21/0.23,-0.60,2019-09-09,35,39,13249,-99640,106,13.30%,ue
1250,CPE,102,2019-11-15,2019-09-03,1472.28,19.80,1470/1440/1400,0.20/0.21/0.23,-0.50,2019-10-11,38,35,9450,-99750,105,9.47%,ue
1251,CPE,103,2019-12-20,2019-10-07,1497.79,17.75,1500/1470/1430,0.18/0.20/0.21,-0.30,2019-11-11,35,39,7210,-99910,103,7.22%,ue
1252,CPE,104,2020-01-17,2019-11-04,1596.29,12.67,1600/1570/1530,0.14/0.15/0.17,0.50,2019-12-09,35,39,4749,-99750,95,4.76%,ue
1253,CPE,105,2020-02-21,2019-12-09,1631.72,15.58,1630/1600/1560,0.15/0.17/0.18,0.15,2020-01-13,35,39,10289,-99470,98,10.34%,ue
1254,CPE,106,2020-03-20,2020-01-06,1663.06,13.99,1660/1630/1590,0.15/0.16/0.17,0.35,2020-01-31,25,49,-5280,-99360,96,-5.31%,le
1255,CPE,107,2020-04-17,2020-02-03,1633.18,17.76,1630/1600/1560,0.16/0.17/0.19,0.00,2020-02-25,22,52,-9499,-100000,100,-9.50%,le
1256,CPE,108,2020-05-15,2020-03-02,1502.19,33.79,1500/1470/1430,0.26/0.27/0.29,-1.20,2020-03-06,4,70,-15254,-99440,113,-15.34%,le
1257,CPE,109,2020-06-19,2020-04-06,1138.78,44.04,1140/1110/1070,0.42/0.44/0.46,-1.55,2020-05-11,35,39,16520,-99710,118,16.57%,ue
1258,CPE,110,2020-07-17,2020-05-04,1262.35,35.85,1260/1230/1190,0.39/0.40/0.42,-1.90,2020-06-08,35,39,21524,-99630,123,21.60%,ue
1259,CPE,111,2020-08-21,2020-06-08,1536.89,25.91,1540/1510/1470,0.31/0.32/0.34,-1.80,2020-06-10,2,72,-10285,-99220,121,-10.37%,le
1260,CPE,112,2020-09-18,2020-07-06,1442.88,27.90,1440/1410/1370,0.33/0.34/0.36,-1.75,2020-07-09,3,71,-6050,-99825,121,-6.06%,le
1261,CP,1,2007-10-20,2007-08-06,763.88,22.88,760/730/690,0.26/0.28/0.31,0.55,2007-09-18,43,32,4229,-99170,94,4.26%,ue
1262,CP,2,2007-11-17,2007-09-04,801.75,22.29,800/770/730,0.25/0.28/0.31,0.35,2007-10-09,35,39,5520,-99360,96,5.56%,ue
1263,CP,3,2007-12-22,2007-10-08,839.72,17.49,840/810/770,0.20/0.23/0.26,1.00,2007-11-01,24,51,450,-99000,90,0.45%,le
1264,CP,4,2008-01-19,2007-11-05,791.47,24.29,790/760/720,0.27/0.29/0.32,0.15,2007-11-20,15,60,3429,-99470,98,3.45%,le
1265,CP,5,2008-02-16,2007-12-03,763.69,23.55,760/730/690,0.29/0.31/0.34,0.30,2008-01-08,36,39,11640,-99910,97,11.65%,le
1266,CP,6,2008-03-22,2008-01-07,720.02,24.19,720/690/650,0.28/0.30/0.32,0.55,2008-01-18,11,64,4230,-99170,94,4.27%,le
1267,CP,7,2008-04-19,2008-02-04,724.40,25.45,720/690/650,0.29/0.31/0.33,0.45,2008-03-06,31,44,5225,-99275,95,5.26%,le
1268,CP,8,2008-05-17,2008-03-03,681.96,26.60,680/650/610,0.30/0.32/0.35,0.70,2008-04-08,36,39,11857,-99509,93,11.92%,ue
1269,CP,9,2008-06-21,2008-04-07,712.73,22.33,710/680/640,0.27/0.28/0.31,0.95,2008-05-15,38,37,8189,-99645,91,8.22%,ue
1270,CP,10,2008-09-20,2008-07-10,668.50,26.01,670/640/600,0.28/0.30/0.33,0.95,2008-08-12,33,39,1364,-99644,91,1.37%,ue
1271,CP,11,2008-11-22,2008-09-08,732.25,22.99,730/700/660,0.26/0.28/0.30,1.00,2008-09-17,9,66,-9450,-99000,90,-9.55%,le
1272,CP,12,2008-12-20,2008-10-06,592.45,52.84,590/560/520,0.46/0.49/0.52,-0.90,2008-10-09,3,72,-20709,-99190,109,-20.88%,le
1273,CP,13,2009-01-17,2008-11-03,538.32,54.00,540/510/470,0.50/0.53/0.58,-0.45,2008-11-06,3,72,-3640,-99320,104,-3.66%,le
1274,CP,14,2009-02-21,2008-12-08,479.76,57.71,480/450/410,0.60/0.63/0.67,-0.70,2009-01-02,25,50,21934,-99510,107,22.04%,tp
1275,CP,15,2009-03-21,2009-01-05,502.99,39.41,500/470/430,0.45/0.48/0.51,0.40,2009-01-14,9,66,-4800,-99840,96,-4.81%,le
1276,CP,16,2009-04-18,2009-02-02,449.86,45.30,450/420/380,0.47/0.50/0.55,1.00,2009-02-20,18,57,4950,-99000,90,5.00%,le
1277,CP,17,2009-06-20,2009-04-06,446.33,41.44,450/420/380,0.49/0.51/0.53,0.75,2009-05-12,36,39,11160,-99975,93,11.16%,ue
1278,CP,18,2009-07-18,2009-05-04,502.15,34.81,500/470/430,0.41/0.43/0.46,1.05,2009-06-15,42,33,18899,-99450,90,19.00%,tp
1279,CP,19,2010-07-17,2010-05-06,675.31,36.78,680/650/610,0.32/0.35/0.38,1.00,2010-05-25,19,53,-899,-98999,90,-0.91%,le
1280,CP,20,2010-08-21,2010-06-07,619.79,36.80,620/590/550,0.41/0.43/0.47,0.05,2010-07-07,30,45,21284,-99494,99,21.39%,tp
1281,CP,21,2010-09-18,2010-07-06,591.22,30.41,590/560/520,0.38/0.40/0.44,0.90,2010-08-10,35,39,227,-99189,91,0.23%,ue
1282,CP,22,2010-10-16,2010-08-06,650.61,21.91,650/620/580,0.30/0.33/0.36,1.00,2010-08-23,17,54,3149,-99000,90,3.18%,le
1283,CP,23,2010-11-20,2010-09-08,633.56,23.35,630/600/560,0.31/0.33/0.36,1.00,2010-10-12,34,39,-675,-99000,90,-0.68%,ue
1284,CP,24,2010-12-18,2010-10-04,669.10,23.85,670/640/600,0.31/0.33/0.37,1.00,2010-11-09,36,39,4725,-99000,90,4.77%,ue
1285,CP,25,2011-03-19,2011-01-04,786.05,17.52,790/760/720,0.25/0.27/0.30,1.10,2011-02-11,38,36,5625,-99900,90,5.63%,ue
1286,CP,26,2011-04-16,2011-01-31,781.37,19.66,780/750/710,0.25/0.27/0.30,1.00,2011-03-08,36,39,2250,-99000,90,2.27%,ue
1287,CP,27,2011-05-21,2011-03-07,815.02,20.49,820/790/750,0.26/0.28/0.30,0.70,2011-04-13,37,38,19994,-99510,93,20.09%,tp
1288,CP,28,2011-06-18,2011-04-04,848.88,17.71,850/820/780,0.22/0.24/0.27,1.00,2011-05-09,35,40,19800,-99000,90,20.00%,tp
1289,CP,29,2011-07-16,2011-05-02,854.28,16.11,850/820/780,0.23/0.25/0.27,0.30,2011-05-18,16,59,20855,-99910,97,20.87%,tp
1290,CP,30,2011-10-22,2011-08-08,667.42,44.59,670/640/600,0.40/0.43/0.46,0.00,2011-09-14,37,38,5940,-99000,99,6.00%,ue
1291,CP,31,2011-11-19,2011-09-06,675.68,37.86,680/650/610,0.40/0.43/0.46,-0.65,2011-10-03,27,47,-7949,-99109,106,-8.02%,le
1292,CP,32,2011-12-17,2011-10-03,615.75,44.30,620/590/550,0.50/0.52/0.55,-1.00,2011-11-08,36,39,14430,-99900,111,14.44%,ue
1293,CP,33,2012-01-21,2011-11-07,744.44,30.17,740/710/670,0.37/0.39/0.43,0.05,2011-11-22,15,60,-3465,-99495,99,-3.48%,le
1294,CP,34,2012-02-18,2011-12-05,742.76,28.22,740/710/670,0.36/0.38/0.41,-0.10,2012-01-17,43,32,17675,-99990,101,17.68%,tp
1295,CP,35,2012-03-17,2012-01-03,752.49,22.83,750/720/680,0.31/0.34/0.36,0.30,2012-02-07,35,39,3395,-99910,97,3.40%,ue
1296,CP,36,2012-04-21,2012-02-07,828.23,17.66,830/800/760,0.24/0.26/0.29,1.00,2012-03-06,28,46,12599,-99000,90,12.73%,le
1297,CP,37,2012-05-19,2012-03-05,803.05,18.12,800/770/730,0.26/0.28/0.30,0.90,2012-04-18,44,31,16834,-99190,91,16.97%,tp
1298,CP,38,2012-06-16,2012-04-04,820.73,16.38,820/790/750,0.24/0.26/0.28,1.05,2012-05-07,33,40,19350,-99450,90,19.46%,tp
1299,CP,39,2012-07-21,2012-05-07,794.25,18.92,790/760/720,0.25/0.26/0.29,1.10,2012-05-18,11,64,-6300,-99900,90,-6.31%,le
1300,CP,40,2012-08-18,2012-06-04,734.62,26.07,730/700/660,0.31/0.33/0.36,0.45,2012-07-10,36,39,6650,-99275,95,6.70%,ue
1301,CP,41,2013-08-17,2013-06-03,987.22,16.43,990/960/920,0.20/0.21/0.23,0.95,2013-07-10,37,38,8417,-99645,91,8.45%,ue
1302,CP,42,2013-11-16,2013-09-03,1015.79,16.72,1020/990/950,0.20/0.22/0.24,1.00,2013-10-08,35,39,3600,-99000,90,3.64%,ue
1303,CP,43,2013-12-21,2013-10-07,1067.02,18.89,1070/1040/1000,0.20/0.22/0.24,0.80,2013-11-12,36,39,12420,-99360,92,12.50%,ue
1304,CP,44,2014-04-19,2014-02-03,1093.06,21.13,1090/1060/1020,0.23/0.24/0.26,0.40,2014-03-11,36,39,719,-99839,96,0.72%,ue
1305,CP,45,2014-05-17,2014-03-03,1174.08,16.23,1170/1140/1100,0.19/0.20/0.22,0.80,2014-04-10,38,37,7819,-99359,92,7.87%,le
1306,CP,46,2014-06-21,2014-04-07,1137.40,15.25,1140/1110/1070,0.21/0.22/0.23,0.45,2014-05-08,31,44,12825,-99275,95,12.92%,le
1307,CP,47,2014-07-19,2014-05-05,1123.92,13.13,1120/1090/1050,0.20/0.21/0.22,0.60,2014-06-10,36,39,6109,-99640,94,6.13%,ue
1308,CP,48,2014-08-16,2014-06-02,1127.76,11.69,1130/1100/1060,0.18/0.20/0.21,0.85,2014-07-08,36,39,5520,-99820,92,5.53%,ue
1309,CP,49,2014-09-20,2014-07-08,1171.15,12.14,1170/1140/1100,0.18/0.19/0.20,0.95,2014-07-31,23,51,5915,-99644,91,5.94%,le
1310,CP,50,2014-10-18,2014-08-04,1124.46,14.72,1120/1090/1050,0.20/0.22/0.24,0.20,2014-09-09,36,39,12250,-99959,98,12.25%,ue
1311,CP,51,2014-11-22,2014-09-08,1171.02,12.67,1170/1140/1100,0.17/0.18/0.20,1.05,2014-09-22,14,61,2700,-99450,90,2.71%,le
1312,CP,52,2014-12-20,2014-10-06,1096.19,15.26,1100/1070/1030,0.20/0.21/0.23,0.75,2014-10-10,4,71,-7439,-99975,93,-7.44%,le
1313,CP,53,2015-01-17,2014-11-03,1166.36,14.91,1170/1140/1100,0.19/0.21/0.22,0.60,2014-12-22,49,26,8694,-99639,94,8.73%,ue
1314,CP,54,2015-02-20,2014-12-08,1167.11,14.10,1170/1140/1100,0.20/0.21/0.23,0.65,2015-01-23,46,28,12555,-99045,93,12.68%,tp
1315,CP,55,2015-03-20,2015-01-05,1180.63,20.26,1180/1150/1110,0.22/0.24/0.26,0.15,2015-02-12,38,36,11760,-99470,98,11.82%,ue
1316,CP,56,2015-04-17,2015-02-02,1173.70,19.71,1170/1140/1100,0.22/0.24/0.25,0.15,2015-03-09,35,39,10290,-99470,98,10.34%,ue
1317,CP,57,2015-05-15,2015-03-03,1232.91,13.88,1230/1200/1160,0.17/0.18/0.20,0.85,2015-04-08,36,37,5519,-99820,92,5.53%,ue
1318,CP,58,2015-06-19,2015-04-06,1259.33,14.53,1260/1230/1190,0.17/0.19/0.20,0.45,2015-04-30,24,50,9024,-99274,95,9.09%,le
1319,CP,59,2015-07-17,2015-05-04,1232.86,12.86,1230/1200/1160,0.18/0.19/0.21,0.75,2015-06-10,37,37,3254,-99975,93,3.25%,ue
1320,CP,60,2015-08-21,2015-06-08,1255.23,15.11,1260/1230/1190,0.16/0.18/0.20,0.60,2015-07-17,39,35,18800,-99640,94,18.87%,tp
1321,CP,61,2015-09-18,2015-07-06,1243.38,17.64,1240/1210/1170,0.19/0.21/0.22,-0.00,2015-07-28,22,52,19800,-99000,99,20.00%,tp
1322,CP,62,2015-10-16,2015-08-03,1229.53,12.69,1230/1200/1160,0.16/0.18/0.19,0.95,2015-08-20,17,57,-2730,-99644,91,-2.74%,le
1323,CP,63,2015-11-20,2015-09-08,1160.47,24.82,1160/1130/1090,0.22/0.24/0.26,-0.45,2015-09-28,20,53,2600,-99320,104,2.62%,le
1324,CP,64,2015-12-19,2015-10-05,1139.33,19.35,1140/1110/1070,0.21/0.22/0.24,0.30,2015-11-10,36,39,6790,-99909,97,6.80%,ue
1325,CP,65,2016-01-15,2015-11-02,1184.44,14.00,1180/1150/1110,0.19/0.20/0.22,0.85,2015-12-11,39,35,7360,-99820,92,7.37%,le
1326,CP,66,2016-02-19,2015-12-07,1159.29,16.53,1160/1130/1090,0.19/0.21/0.23,0.50,2015-12-11,4,70,-3325,-99750,95,-3.33%,le
1327,CP,67,2016-03-18,2016-01-04,1105.73,21.62,1110/1080/1040,0.21/0.23/0.25,0.25,2016-01-07,3,71,-5334,-99425,97,-5.36%,le
1328,CP,68,2016-04-15,2016-02-01,1036.00,19.63,1040/1010/970,0.23/0.24/0.26,0.50,2016-02-05,4,70,-9499,-99750,95,-9.52%,le
1329,CP,69,2016-05-20,2016-03-07,1090.15,17.36,1090/1060/1020,0.20/0.21/0.23,0.60,2016-04-13,37,37,8930,-99640,94,8.96%,ue
1330,CP,70,2016-06-17,2016-04-04,1107.68,14.21,1110/1080/1040,0.18/0.20/0.21,0.95,2016-05-13,39,35,18199,-99645,91,18.26%,tp
